"id","site_id","cctv_name","site_name_cctv","cctv_flusonic","cctv_alias","address","province_id","province_name","city_id","city_name","district_id","district_name","subdistrict_id","subdistrict_name","longitude","latitude","rtsp","rtmp","hls","status_cctvline","description","image1","image2","is_enabled","view_count","created_at","updated_at","deleted_at"
731,"700285","Rawa-Sari-010-700285_3","Rawa-Sari-010","Rawa-Sari-008","Rawa Sari 008","Jl. Pramuka (median Jl. halte busway pramuka bpkp) - kel. rawa sari - kec. cempaka putih - jakarta pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"RAWASARI",NULL,"CEMPAKA PUTIH","106.873497","-6.192101","rtsp://cctv.molecool.id:554/Rawa-Sari-008","rtmp://cctv.molecool.id:1935/static/Rawa-Sari-008","https://cctv.molecool.id/Rawa-Sari-008/index.m3u8",NULL,"CEMPAKA PUTIH , RAWASARI , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Rawa-Sari-008/preview.jpg","https://cctv.molecool.id/Rawa-Sari-008/preview.jpg",1,2,"2018-11-21 15:54:21","2021-08-04 07:29:41",NULL
732,"700285","Rawa-Sari-010-700285_4","Rawa-Sari-010","Rawa-Sari-009","Rawa Sari 009","Jl. Pramuka (median Jl. halte busway pramuka bpkp) - kel. rawa sari - kec. cempaka putih - jakarta pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"RAWASARI",NULL,"CEMPAKA PUTIH","106.873497","-6.192101","rtsp://cctv.molecool.id:554/Rawa-Sari-009","rtmp://cctv.molecool.id:1935/static/Rawa-Sari-009","https://cctv.molecool.id/Rawa-Sari-009/index.m3u8",NULL,"CEMPAKA PUTIH , RAWASARI , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Rawa-Sari-009/preview.jpg","https://cctv.molecool.id/Rawa-Sari-009/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
733,"700381","Senen-007-700381_3","Senen-007","Senen-003","Senen 003","Jl. Kramat Bunder perempatan Jl. Stasiun Senen",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"SENEN",NULL,"SENEN","106.843716","-6.176619","rtsp://cctv.molecool.id:554/Senen-003","rtmp://cctv.molecool.id:1935/static/Senen-003","https://cctv.molecool.id/Senen-003/index.m3u8",NULL,"SENEN , SENEN , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Senen-003/preview.jpg","https://cctv.molecool.id/Senen-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
734,"795028","Pasar-Minggu-015-795028_4","Pasar Minggu-015","Pasar-Minggu-007","Pasar Minggu 007","Jl. Raya Pasar Minggu",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PASAR MINGGU",NULL,"PASAR MINGGU","106.8439668","-6.2850648","rtsp://cctv.molecool.id:554/Pasar-Minggu-007","rtmp://cctv.molecool.id:1935/static/Pasar-Minggu-007","https://cctv.molecool.id/Pasar-Minggu-007/index.m3u8",NULL,"PASAR MINGGU , PASAR MINGGU , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pasar-Minggu-007/preview.jpg","https://cctv.molecool.id/Pasar-Minggu-007/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
735,"795033","Pasar-Minggu-017-795033_3","Pasar Minggu-017","Pasar-Minggu-010","Pasar Minggu 010","Jl. Pasar Minggu",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PASAR MINGGU",NULL,"PASAR MINGGU","106.8404992","-6.2957581","rtsp://cctv.molecool.id:554/Pasar-Minggu-010","rtmp://cctv.molecool.id:1935/static/Pasar-Minggu-010","https://cctv.molecool.id/Pasar-Minggu-010/index.m3u8",NULL,"PASAR MINGGU ,  , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pasar-Minggu-010/preview.jpg","https://cctv.molecool.id/Pasar-Minggu-010/preview.jpg",1,1,"2018-11-21 15:54:21","2021-11-09 09:03:10",NULL
736,"705416","Pejaten-Barat-010-705416_2","Pejaten-Barat-010","Pejaten-Barat-001","Pejaten Barat 001","Jl. Raya Pasar minggu (Volvo)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PEJATEN BARAT",NULL,"PASAR MINGGU","106.8465667","-6.272919558","rtsp://cctv.molecool.id:554/Pejaten-Barat-001","rtmp://cctv.molecool.id:1935/static/Pejaten-Barat-001","https://cctv.molecool.id/Pejaten-Barat-001/index.m3u8",NULL,"PASAR MINGGU , PEJATEN BARAT , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pejaten-Barat-001/preview.jpg","https://cctv.molecool.id/Pejaten-Barat-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
737,"705416","Pejaten-Barat-010-705416_3","Pejaten-Barat-010","Pejaten-Barat-002","Pejaten Barat 002","Jl. Raya Pasar minggu (Volvo)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PEJATEN BARAT",NULL,"PASAR MINGGU","106.8465667","-6.272919558","rtsp://cctv.molecool.id:554/Pejaten-Barat-002","rtmp://cctv.molecool.id:1935/static/Pejaten-Barat-002","https://cctv.molecool.id/Pejaten-Barat-002/index.m3u8",NULL,"PASAR MINGGU , PEJATEN BARAT , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pejaten-Barat-002/preview.jpg","https://cctv.molecool.id/Pejaten-Barat-002/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
739,"705443","Pengadegan-003-705443_3","Pengadegan-003","Pengadegan-001","Pengadegan 001","Jl. Pengadegan Selatan Raya no.19(Samping Komplek Dpr)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PENGADEGAN",NULL,"PANCORAN","106.8546098","-6.251480083","rtsp://cctv.molecool.id:554/Pengadegan-001","rtmp://cctv.molecool.id:1935/static/Pengadegan-001","https://cctv.molecool.id/Pengadegan-001/index.m3u8",NULL,"PANCORAN , PENGADEGAN , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pengadegan-001/preview.jpg","https://cctv.molecool.id/Pengadegan-001/preview.jpg",1,1,"2018-11-21 15:54:21","2021-08-09 10:23:48",NULL
740,"705443","Pengadegan-003-705443_4","Pengadegan-003","Pengadegan-002","Pengadegan 002","Jl. Pengadegan Selatan Raya no.19(Samping Komplek Dpr)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PENGADEGAN",NULL,"PANCORAN","106.8546098","-6.251480083","rtsp://cctv.molecool.id:554/Pengadegan-002","rtmp://cctv.molecool.id:1935/static/Pengadegan-002","https://cctv.molecool.id/Pengadegan-002/index.m3u8",NULL,"PANCORAN , PENGADEGAN , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pengadegan-002/preview.jpg","https://cctv.molecool.id/Pengadegan-002/preview.jpg",1,1,"2018-11-21 15:54:21","2021-08-09 10:24:54",NULL
741,"705447","Pesanggrahan-003-705447_2","Pesanggrahan-003","Pesanggrahan-002","Pesanggrahan 002","Jl. Pesanggrahan Indah ( Depan Pintu Masuk Kompl Kodam Jaya)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PESANGGRAHAN",NULL,"PESANGGRAHAN","106.7563245","-6.25812942","rtsp://cctv.molecool.id:554/Pesanggrahan-002","rtmp://cctv.molecool.id:1935/static/Pesanggrahan-002","https://cctv.molecool.id/Pesanggrahan-002/index.m3u8",NULL,"PESANGGRAHAN , PESANGGRAHAN , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pesanggrahan-002/preview.jpg","https://cctv.molecool.id/Pesanggrahan-002/preview.jpg",1,1,"2018-11-21 15:54:21","2022-06-02 03:47:10",NULL
742,"705478","Pondok-Labu-006-705478_4","Pondok-Labu-006","Pondok-Labu-007","Pondok Labu 007","Jl. Pinang Kalijati, Pondok Labu",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PONDOK LABU",NULL,"CILANDAK","106.8031728","-6.304349475","rtsp://cctv.molecool.id:554/Pondok-Labu-007","rtmp://cctv.molecool.id:1935/static/Pondok-Labu-007","https://cctv.molecool.id/Pondok-Labu-007/index.m3u8",NULL,"CILANDAK , PONDOK LABU , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pondok-Labu-007/preview.jpg","https://cctv.molecool.id/Pondok-Labu-007/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
743,"705485","Pondok-Pinang-006-705485_3","Pondok Pinang-006","Pondok-Pinang-008","Pondok Pinang 008","Jl. Nasional 12 ( Central Busway Pondok Indah)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PONDOK PINANG",NULL,"KEBAYORAN LAMA","106.7837627","-6.267915405","rtsp://cctv.molecool.id:554/Pondok-Pinang-008","rtmp://cctv.molecool.id:1935/static/Pondok-Pinang-008","https://cctv.molecool.id/Pondok-Pinang-008/index.m3u8",NULL,"KEBAYORAN LAMA , PONDOK PINANG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pondok-Pinang-008/preview.jpg","https://cctv.molecool.id/Pondok-Pinang-008/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
744,"705485","Pondok-Pinang-006-705485_4","Pondok Pinang-006","Pondok-Pinang-009","Pondok Pinang 009","Jl. Nasional 12 ( Central Busway Pondok Indah)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"PONDOK PINANG",NULL,"KEBAYORAN LAMA","106.7837627","-6.267915405","rtsp://cctv.molecool.id:554/Pondok-Pinang-009","rtmp://cctv.molecool.id:1935/static/Pondok-Pinang-009","https://cctv.molecool.id/Pondok-Pinang-009/index.m3u8",NULL,"KEBAYORAN LAMA , PONDOK PINANG , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Pondok-Pinang-009/preview.jpg","https://cctv.molecool.id/Pondok-Pinang-009/preview.jpg",1,1,"2018-11-21 15:54:21","2021-11-04 07:46:56",NULL
745,"700200","Cempaka-Putih-Timur-010-700200_3","Cempaka Putih Timur-010","Cempaka-Putih-Timur-008","Cempaka Putih Timur 008","Jl. Cempaka Putih Raya Pertigaan Jl. Cempaka Putih Tengah 21, Cempaka Putih Timur",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"CEMPAKA PUTIH TIMUR",NULL,"CEMPAKA PUTIH","106.86832","-6.176301","rtsp://cctv.molecool.id:554/Cempaka-Putih-Timur-008","rtmp://cctv.molecool.id:1935/static/Cempaka-Putih-Timur-008","https://cctv.molecool.id/Cempaka-Putih-Timur-008/index.m3u8",NULL,"CEMPAKA PUTIH , CEMPAKA PUTIH TIMUR , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Cempaka-Putih-Timur-008/preview.jpg","https://cctv.molecool.id/Cempaka-Putih-Timur-008/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
746,"700455","Cempaka-Putih-Timur-018-700455_3","Cempaka Putih Timur-018","Cempaka-Putih-Timur-009","Cempaka Putih Timur 009","Jl. Rawasari Timur",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"CEMPAKA PUTIH TIMUR",NULL,"CEMPAKA PUTIH","106.871961","-6.182853","rtsp://cctv.molecool.id:554/Cempaka-Putih-Timur-009","rtmp://cctv.molecool.id:1935/static/Cempaka-Putih-Timur-009","https://cctv.molecool.id/Cempaka-Putih-Timur-009/index.m3u8",NULL,"CEMPAKA PUTIH , CEMPAKA PUTIH TIMUR , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Cempaka-Putih-Timur-009/preview.jpg","https://cctv.molecool.id/Cempaka-Putih-Timur-009/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
747,"702411","Cengkareng-Timur-012-702411_2","Cengkareng-Timur-012","Cengkareng-Timur-001","Cengkareng Timur 001","Jl. Daan Mogot sebrang Toko Besi Mega Baja",NULL,"DKI JAKARTA",NULL,"JAKARTA BARAT",NULL,"CENGKARENG TIMUR",NULL,"CENGKARENG","106.740819","-6.154685","rtsp://cctv.molecool.id:554/Cengkareng-Timur-001","rtmp://cctv.molecool.id:1935/static/Cengkareng-Timur-001","https://cctv.molecool.id/Cengkareng-Timur-001/index.m3u8",NULL,"CENGKARENG , CENGKARENG TIMUR , JAKARTA BARAT , DKI JAKARTA","https://cctv.molecool.id/Cengkareng-Timur-001/preview.jpg","https://cctv.molecool.id/Cengkareng-Timur-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
748,"700537","Cideng-009-700537_2","Cideng-009","Cideng-001","Cideng 001","Jl Tidore, Cideng Jakarta Pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"CIDENG",NULL,"GAMBIR","106.807201","-6.167266","rtsp://cctv.molecool.id:554/Cideng-001","rtmp://cctv.molecool.id:1935/static/Cideng-001","https://cctv.molecool.id/Cideng-001/index.m3u8",NULL,"GAMBIR , CIDENG , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Cideng-001/preview.jpg","https://cctv.molecool.id/Cideng-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
749,"601144","Cikini-001-MP-601144_4","MP-Cikini-001","MP-Cikini-001","MP Cikini 001","Jl. Cut Meutia Taman (depan kantor pajak)",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"CIKINI",NULL,"MENTENG","106.83419","-6.187065","rtsp://cctv.molecool.id:554/MP-Cikini-001","rtmp://cctv.molecool.id:1935/static/MP-Cikini-001","https://cctv.molecool.id/MP-Cikini-001/index.m3u8",NULL,"MENTENG , CIKINI , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/MP-Cikini-001/preview.jpg","https://cctv.molecool.id/MP-Cikini-001/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
750,"700033","Cikini-003-700033_3","Cikini-003","Cikini-005","Cikini 005","Jl. Cikini Raya (samping hias ria plaza) - kel. cikini - kec. menteng - jakarta pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"CIKINI",NULL,"MENTENG","106.84028","-6.196748","rtsp://cctv.molecool.id:554/Cikini-005","rtmp://cctv.molecool.id:1935/static/Cikini-005","https://cctv.molecool.id/Cikini-005/index.m3u8",NULL,"MENTENG , CIKINI , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Cikini-005/preview.jpg","https://cctv.molecool.id/Cikini-005/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
751,"700033","Cikini-003-700033_4","Cikini-003","Cikini-006","Cikini 006","Jl. Cikini Raya (samping hias ria plaza) - kel. cikini - kec. menteng - jakarta pusat",NULL,"DKI JAKARTA",NULL,"JAKARTA PUSAT",NULL,"CIKINI",NULL,"MENTENG","106.84028","-6.196748","rtsp://cctv.molecool.id:554/Cikini-006","rtmp://cctv.molecool.id:1935/static/Cikini-006","https://cctv.molecool.id/Cikini-006/index.m3u8",NULL,"MENTENG , CIKINI , JAKARTA PUSAT , DKI JAKARTA","https://cctv.molecool.id/Cikini-006/preview.jpg","https://cctv.molecool.id/Cikini-006/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
752,"705009","Cilandak-Barat-001-705009_2","Cilandak Barat-001","Cilandak-Barat-003","Cilandak Barat 003","Jl. RS. Fatmawati (Island perempatan TB simatupang)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"CILANDAK BARAT",NULL,"CILANDAK","106.795054","-6.291927798","rtsp://cctv.molecool.id:554/Cilandak-Barat-003","rtmp://cctv.molecool.id:1935/static/Cilandak-Barat-003","https://cctv.molecool.id/Cilandak-Barat-003/index.m3u8",NULL,"CILANDAK , CILANDAK BARAT , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Cilandak-Barat-003/preview.jpg","https://cctv.molecool.id/Cilandak-Barat-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
753,"705009","Cilandak-Barat-001-705009_3","Cilandak Barat-001","Cilandak-Barat-004","Cilandak Barat 004","Jl. RS. Fatmawati (Island perempatan TB simatupang)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"CILANDAK BARAT",NULL,"CILANDAK","106.795054","-6.291927798","rtsp://cctv.molecool.id:554/Cilandak-Barat-004","rtmp://cctv.molecool.id:1935/static/Cilandak-Barat-004","https://cctv.molecool.id/Cilandak-Barat-004/index.m3u8",NULL,"CILANDAK , CILANDAK BARAT , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Cilandak-Barat-004/preview.jpg","https://cctv.molecool.id/Cilandak-Barat-004/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
754,"601200","Cilandak-Barat-002-MP-601200_4","MP-Cilandak Barat-002","MP-Cilandak-Barat-004","MP Cilandak Barat 004","Jl. Maritim (Sebelah Kantor Pos)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"CILANDAK BARAT",NULL,"CILANDAK","106.793296","-6.2843","rtsp://cctv.molecool.id:554/MP-Cilandak-Barat-004","rtmp://cctv.molecool.id:1935/static/MP-Cilandak-Barat-004","https://cctv.molecool.id/MP-Cilandak-Barat-004/index.m3u8",NULL,"CILANDAK , CILANDAK BARAT , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/MP-Cilandak-Barat-004/preview.jpg","https://cctv.molecool.id/MP-Cilandak-Barat-004/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
755,"704706","Cilangkap-010-704706_3","Cilangkap-010","Cilangkap-003","Cilangkap 003","Jl. Raya Cilangkap sebrang Masjid Nurul Iman",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"CILANGKAP",NULL,"CIPAYUNG","106.9052292","-6.341554007","rtsp://cctv.molecool.id:554/Cilangkap-003","rtmp://cctv.molecool.id:1935/static/Cilangkap-003","https://cctv.molecool.id/Cilangkap-003/index.m3u8",NULL,"CIPAYUNG , CILANGKAP , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Cilangkap-003/preview.jpg","https://cctv.molecool.id/Cilangkap-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
756,"704709","Cilangkap-013-704709_3","Cilangkap-013","Cilangkap-005","Cilangkap 005","Jl. Prapatan Kencur",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"CILANGKAP",NULL,"CIPAYUNG","106.9066076","-6.32401611","rtsp://cctv.molecool.id:554/Cilangkap-005","rtmp://cctv.molecool.id:1935/static/Cilangkap-005","https://cctv.molecool.id/Cilangkap-005/index.m3u8",NULL,"CIPAYUNG , CILANGKAP , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Cilangkap-005/preview.jpg","https://cctv.molecool.id/Cilangkap-005/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
757,"704028","Rawamangun-003-704028_2","Rawamangun-003","Rawamangun-005","Rawamangun 005","Jl. Waru",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"RAWAMANGUN",NULL,"PULOGADUNG","106.886258","-6.196695","rtsp://cctv.molecool.id:554/Rawamangun-005","rtmp://cctv.molecool.id:1935/static/Rawamangun-005","https://cctv.molecool.id/Rawamangun-005/index.m3u8",NULL,"PULOGADUNG , RAWAMANGUN , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Rawamangun-005/preview.jpg","https://cctv.molecool.id/Rawamangun-005/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
758,"704028","Rawamangun-003-704028_3","Rawamangun-003","Rawamangun-006","Rawamangun 006","Jl. Waru",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"RAWAMANGUN",NULL,"PULOGADUNG","106.886258","-6.196695","rtsp://cctv.molecool.id:554/Rawamangun-006","rtmp://cctv.molecool.id:1935/static/Rawamangun-006","https://cctv.molecool.id/Rawamangun-006/index.m3u8",NULL,"PULOGADUNG , RAWAMANGUN , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Rawamangun-006/preview.jpg","https://cctv.molecool.id/Rawamangun-006/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
760,"601170","Bambu-Apus-001-MP-601170_4","MP-Bambu-Apus-001","MP-Bambu-Apus-003","MP Bambu Apus 003","Jl. Bambu Apus Raya",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"BAMBU APUS",NULL,"CIPAYUNG","106.896737","-6.315094","rtsp://cctv.molecool.id:554/MP-Bambu-Apus-003","rtmp://cctv.molecool.id:1935/static/MP-Bambu-Apus-003","https://cctv.molecool.id/MP-Bambu-Apus-003/index.m3u8",NULL,"CIPAYUNG , BAMBU APUS , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/MP-Bambu-Apus-003/preview.jpg","https://cctv.molecool.id/MP-Bambu-Apus-003/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
761,"705099","Bangka-005-705099_4","Bangka-005","Bangka-004","Bangka 004","Jl. Kemang Raya ( Samping SPBU - Depan Soverign 48)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"BANGKA",NULL,"MAMPANG PRAPATAN","106.815812","-6.266455","rtsp://cctv.molecool.id:554/Bangka-004","rtmp://cctv.molecool.id:1935/static/Bangka-004","https://cctv.molecool.id/Bangka-004/index.m3u8",NULL,"MAMPANG PRAPATAN , BANGKA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Bangka-004/preview.jpg","https://cctv.molecool.id/Bangka-004/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
762,"705108","Bangka-014-705108_2","Bangka-014","Bangka-005","Bangka 005","Jl. Pelita (Samping Jembatan)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"BANGKA",NULL,"MAMPANG PRAPATAN","106.813","-6.26714","rtsp://cctv.molecool.id:554/Bangka-005","rtmp://cctv.molecool.id:1935/static/Bangka-005","https://cctv.molecool.id/Bangka-005/index.m3u8",NULL,"MAMPANG PRAPATAN , BANGKA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Bangka-005/preview.jpg","https://cctv.molecool.id/Bangka-005/preview.jpg",1,5,"2018-11-21 15:54:21","2021-08-05 05:04:30",NULL
763,"705108","Bangka-014-705108_3","Bangka-014","Bangka-006","Bangka 006","Jl. Pelita (Samping Jembatan)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"BANGKA",NULL,"MAMPANG PRAPATAN","106.813","-6.26714","rtsp://cctv.molecool.id:554/Bangka-006","rtmp://cctv.molecool.id:1935/static/Bangka-006","https://cctv.molecool.id/Bangka-006/index.m3u8",NULL,"MAMPANG PRAPATAN , BANGKA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Bangka-006/preview.jpg","https://cctv.molecool.id/Bangka-006/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
764,"705108","Bangka-014-705108_4","Bangka-014","Bangka-007","Bangka 007","Jl. Pelita (Samping Jembatan)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"BANGKA",NULL,"MAMPANG PRAPATAN","106.813","-6.26714","rtsp://cctv.molecool.id:554/Bangka-007","rtmp://cctv.molecool.id:1935/static/Bangka-007","https://cctv.molecool.id/Bangka-007/index.m3u8",NULL,"MAMPANG PRAPATAN , BANGKA , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Bangka-007/preview.jpg","https://cctv.molecool.id/Bangka-007/preview.jpg",1,2,"2018-11-21 15:54:21","2023-11-13 07:14:09",NULL
765,"601196","Baru-002-MP-601196_3","MP-Baru-002","MP-Baru-002","MP Baru 002","Jl.H Hasan",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"BARU",NULL,"PASAR REBO","106.849005","-6.323099","rtsp://cctv.molecool.id:554/MP-Baru-002","rtmp://cctv.molecool.id:1935/static/MP-Baru-002","https://cctv.molecool.id/MP-Baru-002/index.m3u8",NULL,"PASAR REBO , BARU , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/MP-Baru-002/preview.jpg","https://cctv.molecool.id/MP-Baru-002/preview.jpg",1,1,"2018-11-21 15:54:21","2022-09-07 08:15:34",NULL
766,"705699","Bukit-Duri-010-705699_4","Bukit-Duri-010","Bukit-Duri-007","Bukit Duri 007","Jl. K. H. Abdullah Syafe`I (Median Jl. Depan Rest. Sederhana)",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"BUKIT DURI",NULL,"TEBET","106.8527382","-6.224458214","rtsp://cctv.molecool.id:554/Bukit-Duri-007","rtmp://cctv.molecool.id:1935/static/Bukit-Duri-007","https://cctv.molecool.id/Bukit-Duri-007/index.m3u8",NULL,"TEBET , BUKIT DURI , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Bukit-Duri-007/preview.jpg","https://cctv.molecool.id/Bukit-Duri-007/preview.jpg",1,0,"2018-11-21 15:54:21","2019-08-20 07:35:20",NULL
767,"705946","Bukit-Duri-012-705946_2","Bukit-Duri-012","Bukit-Duri-008","Bukit Duri 008","Jl. Bukit Duri Putaran",NULL,"DKI JAKARTA",NULL,"JAKARTA SELATAN",NULL,"BUKIT DURI",NULL,"TEBET","106.859487","-6.217622","rtsp://cctv.molecool.id:554/Bukit-Duri-008","rtmp://cctv.molecool.id:1935/static/Bukit-Duri-008","https://cctv.molecool.id/Bukit-Duri-008/index.m3u8",NULL,"TEBET , BUKIT DURI , JAKARTA SELATAN , DKI JAKARTA","https://cctv.molecool.id/Bukit-Duri-008/preview.jpg","https://cctv.molecool.id/Bukit-Duri-008/preview.jpg",1,30,"2018-11-21 15:54:21","2023-03-08 09:43:41",NULL
768,"704664","Cakung-Timur-008-704664_4","Cakung-Timur-008","Cakung-Timur-004","Cakung Timur 004","Jl.Sangkuriang",NULL,"DKI JAKARTA",NULL,"JAKARTA TIMUR",NULL,"CAKUNG TIMUR",NULL,"CAKUNG","106.9603866","-6.18079025","rtsp://cctv.molecool.id:554/Cakung-Timur-004","rtmp://cctv.molecool.id:1935/static/Cakung-Timur-004","https://cctv.molecool.id/Cakung-Timur-004/index.m3u8",NULL,"CAKUNG , CAKUNG TIMUR , JAKARTA TIMUR , DKI JAKARTA","https://cctv.molecool.id/Cakung-Timur-004/preview.jpg","https://cctv.molecool.id/Cakung-Timur-004/preview.jpg",1,32,"2018-11-21 15:54:21","2022-12-06 03:35:34",NULL
